rgiid,Name,surge_reduced,Slope,thick_w0,thick_w1,thick_w2,thick_w3,thick_w4,thick_w5,thick_w6,thick_w7,thick_w8,thick_w9,thick_w10,thick_w11,windowlength_w0,windowlength_w1,windowlength_w2,windowlength_w3,windowlength_w4,windowlength_w5,windowlength_w6,windowlength_w7,windowlength_w8,windowlength_w9,windowlength_w10,windowlength_w11,bedslope_w0,bedslope_w1,bedslope_w2,bedslope_w3,bedslope_w4,bedslope_w5,bedslope_w6,bedslope_w7,bedslope_w8,bedslope_w9,bedslope_w10,bedslope_w11,surfslope_w0,surfslope_w1,surfslope_w2,surfslope_w3,surfslope_w4,surfslope_w5,surfslope_w6,surfslope_w7,surfslope_w8,surfslope_w9,surfslope_w10,surfslope_w11
RGI60-07.00357,Andrinebreen S,0,15.2,47.51106250000009,54.272614000000054,55.96395149999992,55.75751899999987,55.80132250000006,61.504162500000035,122.05167000000009,178.94472499999975,150.13709000000014,50.29695799999993,,,297.66097296512197,250.45392798451445,196.01128045182278,316.80219380235314,239.24603515673124,240.8791966185967,239.24619197721395,297.6617313010474,203.85524248387085,250.4546608358175,,,0.23465947519597566,0.2959452728307286,0.056159689774841155,0.18585771636837797,0.20247352200091612,0.25656687925528604,0.422566842681971,0.2537884917369918,-0.6175508185530986,-0.08721358974717403,,,0.23415117115157136,0.2464306241673339,0.10672957655293673,0.1565359723818371,0.17783265498595613,0.20068325870145876,0.10411701091327669,0.15332494816933104,0.13168050609368198,0.02395185042202084,,
RGI60-07.00358,Rurikbree,0,12.7,101.11816799999998,94.02127999999996,78.57015750000005,76.42226000000004,71.92563750000014,62.88256499999991,63.099855000000055,66.47404000000004,65.73412999999991,63.84939000000002,63.262215000000026,,125.22839955228737,201.9246925815536,225.75860709319596,168.01143278236435,168.01142948676576,168.01142618324457,196.01332642584975,187.84249143791885,218.7019234751265,225.75867835834774,39.60069836656987,,0.1223294049202774,-0.007872970525510605,0.06937668245628868,0.20547683605331776,0.14182978396204635,0.20494680853907485,0.2135696709794446,0.1802882955837499,0.1420739955943267,0.16222282268433486,0.0,,0.06379658080184206,0.0987248275989041,0.11028839730697666,0.17669708018578753,0.2224326270145533,0.22808764786675947,0.19148901473152646,0.16873564344792005,0.15868955633714948,0.1624476148398292,0.0,
RGI60-07.00360,Sørbullbreen,0,15.7,44.39261050000004,56.87704249999998,67.58515499999984,74.86882499999983,73.25349999999987,70.80839199999993,85.88626999999998,87.45256499999981,98.3812850000001,134.08067499999981,198.73218500000036,,120.17323454981492,374.2772487247568,306.3825188729162,306.3823500212092,429.9439253624803,429.94369980764463,313.3725220032658,304.0159914001298,313.3725001929025,304.0159702201116,156.6862622802017,,0.4234895861447801,0.24283946102569223,0.08005213179689007,0.20990869978817986,0.11691115033656857,0.16344492281054623,0.08325849683763331,0.12589466800548965,0.1375551486399905,0.1662670073825763,0.25711643069068624,,0.41536947112301387,0.19776688966398712,0.06843473526502857,0.19338634525331952,0.13637541220197505,0.1432176334701461,0.07960865457445099,0.12434852063100682,0.07008899448370258,0.0032892890225447676,-0.006382093799228164,
RGI60-07.00361,Brorbreen N,0,13.7,50.223865999999965,52.48005499999999,62.01056400000009,83.0684350000001,93.41631750000012,89.58832249999983,87.40706500000015,91.28167699999999,91.1483900000001,81.60951999999999,77.76650299999989,,30.001624679404323,283.0347234357541,283.0346163034964,256.3337484449005,210.0110852720524,240.01257074225614,268.3420968781939,318.9208080709614,318.92067581828536,318.920543517572,216.3439644821395,,0.0,0.34436601537160194,0.22222540134745464,0.24526699026942464,0.07383212109701302,0.13994776354233276,0.07004654905570566,0.08218360366897054,0.1138419401740494,0.043669060152067736,0.06955890037093466,,0.0,0.3301693825016763,0.1645558447199381,0.15098747245618455,0.09494672445862845,0.15295452833563783,0.07439417812757204,0.0751122148504182,0.12168330223094688,0.09689848118413395,0.05080121185583446,
RGI60-07.00362,Passbreen,0,12.9,116.01277999999972,124.72528000000014,143.26692000000003,151.48518499999966,115.40754999999992,97.53541000000024,92.76713500000004,118.4875075,136.7386999999999,130.1536400000003,,,522.0286902392328,627.4010052984871,738.2614503375809,550.2679439579534,591.5203792540182,597.1812206850741,571.2671419928463,742.8063693721549,571.2681244248835,522.0319111286316,,,0.12066003839494979,0.1670833332812087,0.16544512324764554,-0.013937888628738399,0.007632386796170518,0.023604729776638144,0.10914198048658767,0.08404592869041738,0.05690045532718874,0.010599372682151737,,,0.07457000926118357,0.18590575902258552,0.09990180785008927,0.04721459340959234,0.07256638549979684,0.021765498687664944,0.1098373115725722,0.02826363469204563,0.04897456928663406,0.053585221063340883,,
RGI60-07.00363,Bjarmebreen,0,12.3,80.58044249999988,107.95271499999997,123.58741499999998,126.78897499999991,111.56399500000028,105.54498500000027,96.2739149999999,88.87020500000003,92.40268749999997,95.42705749999989,92.43099799999987,,196.0118300974112,441.0269022902237,451.7856235852809,530.0492675824712,623.7077949624504,441.0281996403162,504.5182213705647,464.8847979100518,404.09051610926633,441.0285750539182,196.01269324135134,,0.3257893486119406,0.1740084394035032,0.08542249454365941,0.10310768010279034,0.048980494464391164,-0.012801339203598184,0.10231805179948364,0.07769446900337057,0.09918938047201747,0.06077212580091491,0.06710185758990296,,0.19640265402648535,0.11288975221646827,0.09489203670432357,0.09965944960522327,0.08318000390302223,0.04984211727187802,0.07320623634194495,0.07300641519978582,0.08394184914168144,0.061144210614806065,0.09663060847064388,
RGI60-07.00364,Åbreen,0,11.1,60.98093750000011,122.25992500000015,139.36060999999984,118.10548200000017,106.42158999999994,121.4603200000001,114.10208000000003,109.85128500000005,119.50033000000012,107.8791099999999,39.52749600000005,,285.7354960867003,392.0258289132399,392.0258456173059,392.0258623292426,404.09106221664905,395.07681349733326,418.6840598965459,438.29869760528976,418.68442622960976,418.6845911998092,49.003332612389485,,0.3475707763133009,0.12822505143301177,0.02743819049966517,-0.03638316880580162,0.14209192675990093,0.058831513905825104,0.04958990751845821,0.12830262453491786,0.11364995298929212,0.011865565735215494,0.0,,0.16302794222285766,0.053516748965830814,0.028052013954635715,0.07130277649092147,0.08148393956956858,0.045529274756673094,0.0928809806166324,0.10456844760086455,0.11414646698749906,0.06677668513226111,0.0,
RGI60-07.00365,Baltbreen,0,14.6,108.09885500000011,113.66837500000005,80.9262099999999,72.04189500000004,74.87337000000001,71.62028000000007,65.52376000000002,64.59612999999993,65.15362149999997,57.59222749999996,53.59134899999994,,102.00729750680601,292.49987042120085,288.51995111261937,238.01676469151906,288.5199540386783,240.43340540381664,204.01460620664696,258.9549495884745,204.01480221991383,274.1367815712448,96.17357717733108,,0.4090891235878015,0.003124469849247747,-0.022172509860610905,0.17695524051169756,0.17864973396533668,0.12165203160248854,0.1955552671138144,0.15224530687828003,0.07038265093906779,0.09300359051771134,0.018467838080055202,,0.12675856310569297,0.07167192789839807,0.13435826216147556,0.15421691832795456,0.1783158745887384,0.14862549693831908,0.22176560636527437,0.13813496527897054,0.08313522736375556,0.11620415783384291,0.06230644610769813,
RGI60-07.00366,Andrinebreen,0,11.6,235.03345500000043,214.9485400000002,210.3709850000002,188.52989000000022,179.10075,145.7745200000004,145.0443500000001,151.02947499999974,124.96707500000007,122.11565999999992,68.06137250000009,,620.1888600599979,961.563319677337,897.918355311199,1002.9831903531884,778.8097588167047,860.0517605284972,864.3414581358336,926.3045231100797,926.3052849969973,926.3060478745322,271.97289648328376,,-0.03790220806396594,0.07082471759869138,0.015106872380549422,0.06645549525464572,0.011512932034973408,0.0648978241165476,0.08812448935034625,0.02758099962662438,0.03083343685384309,0.06253016558924582,-0.3547387432379175,,-0.0016124106667771978,0.074738592878407,0.07004748955208574,0.06074374539652601,0.024391363476060277,0.06965039524941226,0.046245012171387656,0.04207793347428532,0.04423299483596835,0.055001866016409606,0.05509673526282938,
RGI60-07.00367,Brorbreen S,0,13.0,220.8730849999996,131.79108199999985,60.546814000000026,62.466217000000086,76.06718749999989,75.9577749999999,64.30905900000009,57.08750650000001,63.26206699999994,66.10556400000013,70.27299500000007,,168.27682431953292,281.96745805751226,266.0688500958324,281.96719217748586,281.967061387466,272.13926183811884,281.9667990113147,264.0136168215988,311.33728536623596,350.81257404707117,73.79395902776658,,-0.23808370538354023,-0.37295821963683307,0.17612069462590926,0.13196773315207772,0.10974500710790559,0.13048092073676062,-0.04256552984183648,0.16722621566487345,0.15855806390817007,0.15246246064736865,0.0,,0.0593560846253167,0.0602177528115817,0.18575489537060402,0.10599659746926625,0.10248853530999467,0.13873734234065974,0.031907818571404824,0.1429502264270789,0.1403960465071599,0.15272962116798933,0.0,
RGI60-07.00370,,0,15.1,11.883345999999985,19.17962699999999,18.511357500000024,20.208803499999984,26.61689849999998,30.83692449999994,33.49576949999999,33.27690900000002,32.04975299999996,29.00425700000004,20.43979199999997,,53.6680408657417,203.65593069029276,237.59865287799911,169.71337349369972,182.78695052177733,174.73071434550562,144.0066959154961,174.73080934255262,169.71361444748382,174.73091122040793,98.95924436439347,,0.5728020276901991,0.2557317715554366,0.12782914337887405,0.226729338924519,0.14047050842932246,0.1761319146003521,0.10994471637743246,0.13267343260666986,0.18107986442529075,0.19973519004105175,-0.02897432552233751,,0.4217640997612303,0.23697872938621276,0.15010869359470635,0.1770168499736576,0.11882525483583588,0.15153155162846957,0.10375553659186647,0.14019636425286047,0.18742931259941145,0.22693464337708127,0.0935517171793696,
RGI60-07.00374,,0,12.6,31.436375000000055,52.15396099999999,55.50285799999992,45.44089500000007,33.42122650000006,32.89544399999994,28.2803535,23.95776750000003,20.682594500000036,19.803951999999985,,,227.69663331775885,288.0160975364427,252.01421450634726,356.40208817807775,262.09898495666863,254.5731602182046,252.01469219405908,252.01481371628333,252.01493523760033,252.01505675742843,,,0.18390680456500738,0.08966594381232972,0.04058315293839065,0.019886627359251743,0.058065820378229716,0.04989445587212316,0.020065422340773006,0.07642323183286683,0.16186454193777078,0.12670011761873032,,,0.0657820764824543,0.06587308905449132,0.05153871030297067,0.0588541661363778,0.03813502723253905,0.07449661458363606,0.03173352463110301,0.09887702340443581,0.16513906713379722,0.13020375105026194,,
RGI60-07.00376,Oppdalsbreen,0,13.8,24.956045999999986,37.58082950000006,42.62148449999996,41.57474700000002,35.17916000000003,35.61590350000003,37.76556600000003,37.381754,33.786682999999954,24.063795000000024,,,368.796901834899,377.37458096388985,357.7853142710444,509.1372269969313,320.0126216375468,329.8612942235124,320.0122997261786,322.50254355218914,320.01197784619313,322.50221990926747,,,0.24417148727003612,0.11774236660082607,0.15011262994921684,0.045446268464562685,0.09113056290643212,0.13293258050232562,0.11080293853514188,0.12071452603302531,0.11938035406919428,0.08043329225383732,,,0.21721715082144427,0.10178349896223794,0.13920483847832796,0.07077614457155582,0.0968286335771388,0.12484341457099277,0.10713810679413865,0.1266824507194215,0.13547670477781193,0.1141011757556758,,
RGI60-07.00377,,0,16.4,31.42839999999995,31.147950999999956,28.041123499999994,24.041258499999966,23.04776399999997,22.535190999999987,22.231718499999957,23.28839949999998,24.15003700000005,17.562623499999976,,,183.8537103304756,294.1660172461889,183.8538116862578,209.62564433569753,214.40861745063617,239.71616408824045,183.85395195752926,232.55896421450262,182.00623017132747,198.01693208595114,,,0.08563363983084488,0.15237099564093082,0.20525845704203508,0.33925264781357006,0.11933566310059279,0.01612162937139742,0.12402715438840123,0.12102510814483654,0.1680441099964391,0.12094157206672311,,,0.10749805869816248,0.14073726197321254,0.247024390948739,0.3368134604224729,0.13109576925666686,0.03125429422162855,0.11889713093040656,0.12014195823832695,0.1599428777167416,0.1882739368596679,,
RGI60-07.00378,,0,12.8,21.45316400000001,30.639057000000015,33.529605000000004,46.80648250000003,53.485442499999955,47.09811149999997,36.98478650000002,25.79054399999997,21.83284200000002,17.89173150000002,17.42190000000003,,116.00361504364994,249.47526704733895,209.1285999186188,246.08102130113707,174.0055795672289,209.12866657851552,233.8129038591525,194.5440435492505,183.41783736644956,185.69636398446522,41.01346143718864,,0.06926933445300679,-0.10794637391516453,0.05966387797843966,0.1800324604343921,0.06998556406989573,0.085840819965659,0.17293915076457203,0.14249667664150092,0.17511512121467201,0.21429888123292778,0.0,,-0.1097711982363893,-0.07094588968464785,0.0031516388385559573,0.12158030837411733,0.07777392880625118,0.13970573856508756,0.20927411661151216,0.16356431271850677,0.18851931731983915,0.21912516739769075,0.0,
RGI60-07.00380,Slottsbreen,1,14.6,24.303441999999954,36.537186500000054,35.352988499999945,31.267924499999964,28.866783500000064,25.389400999999957,31.891289000000018,35.702909000000055,34.30148349999994,31.630833499999998,,,255.6408015021701,310.0099643455214,277.2812592152223,249.93786430539308,264.8723698894427,249.93769252738272,249.93760573820086,280.72538965552275,249.93742256602877,249.93733648675365,,,0.4158639872363346,0.12175585390157324,0.026754889131219116,0.13848361055794686,0.09884234305826108,0.11628401257823043,0.12125562503070117,0.10367228428369064,0.08117435885953199,0.16439954667131262,,,0.38904495973065834,0.06944985720546544,0.06616049839753328,0.12755145616677172,0.12710765897395374,0.11380121828116771,0.08665619913577599,0.10761589029290501,0.10142473335000861,0.1653236849410594,,
RGI60-07.00382,Daudbreen,0,14.0,24.241669,28.31883850000001,37.554556000000034,46.07145200000004,54.48388000000009,57.903753500000064,50.152758499999926,39.595389999999966,33.445285999999996,32.374346000000045,31.891063500000026,,37.00359415959882,261.6548220531454,259.024895198972,259.0247311127274,269.3896132038065,296.02787276023474,281.8099514998747,269.3890854483358,259.0238941099961,298.3308647015071,266.8350733938929,,0.0,0.3521663174490123,0.21777114658330285,0.12184010155333236,0.10396398550185215,0.015982167786691148,0.04172890098463987,0.10400340584347556,0.1516350835353711,0.1993640947661244,0.12214730963306177,,0.0,0.32443700086273625,0.17949682541967746,0.09621785254116343,0.06671854816157671,0.02701790629148319,0.08495877494592642,0.13649379000900735,0.16450759910419782,0.19524752496674752,0.13042259967003683,
RGI60-07.00384,,0,12.6,14.365822499999998,16.75121800000003,18.081600499999983,20.9673785,24.489480499999953,31.542608000000033,41.08995800000002,43.13898100000005,37.76520750000005,27.265637499999986,17.558841999999984,,88.55234374402043,239.25528066586156,258.17233077856866,225.7652082093688,196.01909298856614,224.0218128469351,225.76523306688134,230.91648182960452,213.26247463415336,224.0218502651172,84.00819163712025,,0.07985761722581503,0.15269556916034457,0.19087154097164433,0.16837166555351715,0.06961725549344246,0.1872178595453505,0.08684859543086106,0.15994805470275442,0.15809557046090272,0.06686364599276266,0.0,,0.022581672593536602,0.14934654062500027,0.17256850176070987,0.13645746256550076,0.07130054269019344,0.12434301061505529,0.06634319305945122,0.17991715496221683,0.1854081323527836,0.13312349480937866,0.0,
RGI60-07.00386,,0,19.7,21.95882400000003,26.95482300000002,28.257998999999984,27.409378000000043,24.916590499999987,23.327614000000022,23.381845500000036,21.949515999999985,20.039729,15.673146999999979,,,96.00200016324621,120.00250069231696,129.2466461604991,129.2466405120224,107.33348807786365,129.2466291200654,169.7091206711264,129.24661160750296,139.94573062661308,135.7673129769526,,,0.3289766416094509,0.1291138517551618,0.23403340008204182,0.14489569402283856,0.3118462833998841,0.49192882990560016,0.1321193044933808,0.2075574001641166,0.20376368334412667,0.21726497575250073,,,0.2625829528302773,0.1042655020071015,0.23708178167370164,0.15458329589191436,0.34279282170845954,0.48875581410131397,0.13454182440800366,0.2256089851115419,0.21315715320696604,0.268326965919051,,
RGI60-07.00387,Arebreen,1,14.8,19.01847999999997,22.81954449999995,33.59993699999996,39.90979999999993,44.95608300000003,49.47270750000005,46.90567999999994,32.26834449999994,26.47245199999998,24.417987999999987,23.030986499999972,,108.00198531825843,216.00393292850643,254.72207083856117,216.0038350512865,230.69214542886394,305.4754176409851,241.49948157741636,230.69203139596976,241.49943638032374,230.69198820306593,85.38292948498271,,0.5571217534430696,0.2828348096539664,0.1679349157850996,0.15667632113236965,0.3153336518564885,0.07441771360956474,0.03016834180102768,0.06327314185069176,0.14782254322697078,0.13410214233656548,0.22312697847455365,,0.5393789659171871,0.2614852122464282,0.13081816543245978,0.1433247208084153,0.2870994759101418,0.06826007095145142,0.0591959791975664,0.1096084659476848,0.1511441013130343,0.1403681393740045,0.2321984561674527,
RGI60-07.00388,Tronisen,0,12.5,18.11166200000002,18.132284000000023,24.92279250000001,25.82430949999998,27.884211999999966,29.87075749999998,31.106859999999987,42.347074499999984,57.72056949999999,61.28855999999997,49.857659999999974,,78.00191348410753,384.1148228240201,390.0095240412777,369.99565662657244,353.16892822975467,321.6104845246746,469.6344217578638,390.0103169817187,351.0094299878579,444.68056046458764,227.41340710988118,,0.0,0.4044168397674854,0.14007260381319803,0.21701685651893526,0.073649086657553,0.11308146445088761,0.07514924493691931,0.18249306709859936,0.09239627103010643,0.07021099743301938,0.02357405720392798,,0.0,0.3813596173525731,0.13794567732171895,0.2145480402219619,0.0647374811348156,0.11059235733446067,0.06849616610393808,0.13414810307356498,0.06008914856126269,0.08413743712940384,0.08624411153815781,
RGI60-07.00389,Bergmesterbreen,0,13.9,40.311651500000046,58.10030000000004,46.4008184999999,40.2132305,40.527140000000045,42.572455,41.3950565,36.66112100000006,31.669043500000033,31.390695999999966,32.31198499999998,,245.0052315503392,373.18087543688665,462.27512736893493,343.0076080001881,373.1813148808913,490.01126818599715,421.5237791990399,395.0599707983563,421.52405189901833,462.2763754222717,69.29817872088437,,0.2404022575140288,0.061564168410236264,0.03488657122509467,0.10773337413320329,0.0893835289082387,0.08788237196744221,0.06112349179262439,0.048563192981280506,0.12500921969306827,0.1978124728452072,0.0,,0.17409875554952225,0.05270451865698786,0.059888262648821765,0.11001192969451286,0.08561079344400889,0.08729880407264462,0.0679989868615598,0.06253298331773807,0.13538365442318664,0.1897067525817949,0.0,
RGI60-07.00391,,0,14.4,23.455398499999987,33.52646899999994,40.87412450000008,40.87134550000007,33.33247350000006,23.754893999999982,19.649611499999995,12.943371999999979,11.692324999999988,11.98156549999999,12.37875499999998,,53.669366326083015,226.43124703777724,271.5477295152229,214.6772483327692,271.54752369154454,193.5073276754629,205.0699895235452,214.6770388132442,226.430804855008,226.43074996337734,107.3384502749662,,0.36739563495587196,0.15114263576969347,0.11560462044730697,0.0904083539770725,0.053202304052858994,0.11006215186780752,0.19922907180969684,0.24351263834250245,0.24728513646348324,0.2648609805700272,0.2497447191123714,,0.18421361066870062,0.10996341156821886,0.10274950311738175,0.10673045140049459,0.09545652055442132,0.14875803866543794,0.20201445305184648,0.2551705897236793,0.2466086162885688,0.26315068973205796,0.24642830430446114,
RGI60-07.00392,Vendombreen,1,12.7,25.27821050000007,34.284316000000096,37.46256249999997,43.4458865,47.945619499999985,58.33580400000006,71.66266749999983,75.80682749999983,75.07210000000013,68.36214800000012,59.616395000000004,,305.9513184353092,603.0121437187189,768.3992334955707,646.2398207202123,649.019389704728,626.4382673600334,768.399859832133,807.2442148237116,807.2447427866417,590.95177273314,247.39489823350956,,-0.097875250571427,0.0040903591572685775,0.16903057111624992,0.20608239139329168,0.13589169581508284,0.10789698582070709,0.03528019490640321,0.07339703972125024,0.04268359747479551,0.04728689273344011,0.019365197385326657,,-0.14795067015337482,2.028151526592302e-05,0.16283743566419054,0.18440831580856135,0.14428486381228608,0.06617992671826282,0.03956693097670606,0.061099703118593154,0.06933542344267979,0.029186004423800257,0.0600198075896994,
RGI60-07.00393,Hettebreen,0,12.2,55.235015999999945,59.25484849999999,47.41516499999999,34.49027149999996,28.4274375,31.46531400000003,45.75928999999997,46.02970700000001,41.51833350000006,38.05436300000008,38.26159999999993,,182.00574726936372,256.07831555372445,267.69467402673683,239.71550290870343,246.66513903064302,296.45451569540745,267.69434649828054,234.00688634601434,235.44686825130097,267.6940937056253,36.77060485054836,,0.11250858377867183,0.02568453824712945,0.01011681540078447,0.1647817180552241,0.3031216125045397,0.134834474455348,0.08766890278286193,0.1036574501073027,0.0898476678884741,0.14161883973664938,0.0,,0.07679405554494428,0.019907684955919925,0.06714083547520902,0.20731078473824968,0.308900879672038,0.1172699024274504,0.07085578634249318,0.1204879251371236,0.1110138068629974,0.14010109746509464,0.0,
RGI60-07.00395,,0,14.8,,13.480008500000025,19.57257750000002,28.874238000000037,35.26826949999999,40.71632,41.804226000000064,40.28489850000004,38.21540649999998,31.916264499999983,22.884060500000018,,,155.0046574003281,155.00469299641128,155.00472859263402,166.9452399691859,198.5029966569759,219.20993741776869,219.20998584370858,198.5031290656097,180.7652586068962,155.00494701308406,,,0.3251247232347619,0.1999402819835372,0.09138518388167506,0.16628781465501022,0.1639520547009413,0.12943115098118055,0.1271363380802892,0.0964601985883944,0.1294820833439195,0.16372490877539297,,,0.3264166131359009,0.1648135549979504,0.06443933495442906,0.11588872211453248,0.1526012842384284,0.13003552557201262,0.14014811333045837,0.10749936225623631,0.15196341939190813,0.20129070767063875,
RGI60-07.00396,Breifonna,0,12.9,19.86113799999999,32.74469849999999,43.64970750000007,47.23645050000003,44.104409999999945,34.11026949999997,27.810754000000042,21.937895999999977,21.139828000000016,14.75543100000002,,,239.0760664813934,347.90669083671645,347.9065774255066,320.2293742776918,295.6635434359473,249.40021488376766,259.31390847773974,275.0438427740263,287.0077036010821,249.3998676501468,,,0.3761334489111857,0.23143936767907808,0.11721073423473,0.08788146512500754,0.0720523991164477,0.1391638555042245,0.11973848148456054,0.14493318107021888,0.1494737624265863,0.1920086909894626,,,0.3369895701491143,0.18991862310032864,0.09817144816511275,0.09077512749052012,0.09185998244022528,0.14345345934549397,0.1632257300079553,0.14578098372093315,0.15409719247870285,0.235693030430552,,
RGI60-07.00397,Kampfonna,0,14.2,35.64192850000003,46.95739899999993,43.06914150000008,37.6302025,34.376553500000036,31.131937000000057,23.874666500000036,18.035268000000006,16.625543500000024,17.019905000000012,,,231.56905626415977,261.56657462954377,258.00758742238384,258.0074951958014,288.46104666944336,258.00731216504613,275.34206003140895,271.96344311242507,215.005966612835,271.9633950316078,,,0.057617007791184185,-0.031822678797583485,-0.04936360593718704,-0.027584060726190577,-0.09313304370276107,0.039673937466112814,0.14365891605727127,0.21152095674605842,0.25603722888182284,0.3299993883712523,,,-0.048461167215175606,-0.02434654138658577,-0.026841831968742947,-0.00798525719972665,-0.08815134734035628,0.059161372136344974,0.17718633886944005,0.214049667192159,0.25888518307739466,0.3252414088068359,,
RGI60-07.00399,Hellefonna W,0,12.0,37.793118000000035,65.54761249999989,83.52356500000016,77.52686999999992,64.05227000000006,49.55603950000012,41.09755200000006,31.80599200000005,23.231841999999972,19.56093400000002,16.72078099999999,,50.913875422658265,252.01076113921584,288.01217348842056,252.0105430299846,252.01044065523703,288.0118078640141,252.01022310558122,252.01012072814808,296.875398783207,254.56844302490344,148.43758521255774,,0.0,0.3235467316299212,0.03531818917893489,-0.004874916157110178,0.007655088856169682,0.048146897566152876,0.09110254089507405,0.12548254527850908,0.27640809649141923,0.2468451408649627,0.30253704821772676,,0.0,0.17291328788345825,0.05061341480789705,0.02519781760935697,0.04507290108351126,0.08643657965554682,0.11402306736208526,0.15087701631175088,0.29728894836775027,0.2490714367808632,0.3326427514380309,
RGI60-07.00402,U Slottsmøya,0,18.1,20.84556150000002,28.348445000000048,26.981748000000014,24.573211500000035,27.572497000000066,30.94892750000005,30.88400000000001,30.25537399999997,28.82050149999999,28.76150800000004,29.80071300000005,,138.64140308649203,279.0103541825728,249.93916707875877,335.32847258924176,294.1024636692317,294.10238151398056,285.8160211903451,249.93876107058142,280.7266801408159,280.7265638670288,98.03394013858527,,0.5313933929704454,0.2477174630199457,0.17265353197302055,0.21927295381725675,0.21141590904922358,0.08921824026579372,0.1436210977504153,0.18690668234826938,0.14057942630304143,0.20307250278710817,0.1977481598251206,,0.43270986080557344,0.25594362138526355,0.17376483160911446,0.22814852569155755,0.18983838447398177,0.08873204226862458,0.14455995567694654,0.190702103566187,0.14716125152358334,0.19702162997053418,0.19470688450703824,
RGI60-07.00403,Hellefonna NW,0,13.0,,39.881666499999966,48.41436350000003,44.52193249999993,36.774217499999956,29.318377500000054,29.676543500000037,33.891242499999976,35.70720350000007,32.038273000000075,17.530753,,,362.81721891112807,414.8974472276502,362.8173425944148,362.8172173823834,478.3768832439171,387.1208606400687,342.7240347035911,478.3762320732396,387.1203350502804,414.8961031912687,,,0.09295705333448108,0.2071468220328458,0.15294408049500077,0.08168081868074045,0.1542368039874001,0.18900869998056305,0.1303620465856354,0.032514170970876194,0.05345554038922976,-0.0028959699351774272,,,0.07428071683237442,0.19744309328162246,0.17460112428216587,0.10337689382604275,0.16041075515940062,0.17824187221489884,0.11853322846948268,0.03742384400616094,0.06628973537019552,0.05496368402418037,
RGI60-07.00404,Innerbreen,1,11.2,15.833836000000014,30.217870999999963,38.499463999999996,36.884503499999944,37.77561400000003,49.50050800000006,51.201364999999925,46.21027,40.171695,35.25010100000005,19.279200500000048,,268.94213822248634,505.7672959752751,475.1945961389205,338.6280713696323,380.3408464988234,475.1938340744526,505.76596308138437,358.8615269697956,375.6733488029249,478.8912662481228,118.79827335651548,,0.5377685351274032,0.10728208597277705,0.07165207998889224,0.06486353666339634,0.10681247076951618,0.08111100875191467,0.06208603010008947,0.07190757294202578,0.08361252181026396,0.11286336308930169,-0.05485673263309024,,0.5108282192131406,0.0757620706437105,0.06597799634698027,0.07665459880322503,0.09147526940765005,0.06555472240280363,0.07002060609661413,0.08838539371402662,0.09978109650067851,0.11842988803759207,0.18893929017613365,
RGI60-07.00405,Jinnbreen,0,9.6,52.493699,67.91491200000011,65.83208850000005,74.80663499999993,70.77448999999986,66.0614644999999,65.62561999999987,60.81662349999994,55.34281900000007,44.64368349999998,36.91311349999991,,292.0125358814078,661.0714147291002,584.0249965595525,692.5683725593267,776.0332828979012,657.0269986635338,730.0293442284986,789.6469474557074,730.0283785834827,879.0697711815884,263.21503825515543,,0.20396810678970687,0.10116494575524711,0.10237160100449161,0.1142282206473813,0.045113052886537,0.0659646974177983,0.043782953232847525,0.066308324263062,0.05916474383736859,0.07906032740761824,0.05552000798263907,,0.10576369732621892,0.11595507737194895,0.09219964826608894,0.10076036879073663,0.05772383860711403,0.05814576494255245,0.052022241653543945,0.07083230076944246,0.06920282739831203,0.08813466461441716,0.08825830141605275,
RGI60-07.00406,Skutbreen,1,12.2,16.156420999999977,32.84927550000007,37.716980000000056,35.30842399999995,36.82703200000005,38.65150850000006,46.99682650000006,51.177517000000066,49.120824999999975,42.83800750000003,23.71889400000005,,173.1781770086074,534.5964380326204,565.0769265524791,505.768800873244,398.4640599378641,489.82079850244185,454.3186087408734,534.5949954993755,454.31816123776684,428.335151455799,187.83735934503056,,0.43743398433517,0.17395268528958466,0.05285027959410428,0.09339968534500069,0.07674391984504259,0.07070271017996087,0.08070463631666656,0.04577271877258046,0.062003499853291,0.07294817308458176,-0.07849409792888212,,0.367418628473463,0.14237562338131407,0.06621068653083118,0.0879884235678538,0.0760509287785114,0.05985919836149673,0.07011361508567843,0.045414594469902606,0.07471520640375501,0.08863476699660763,0.08060554908163456,
RGI60-07.00407,Vråbreen,0,11.9,21.943346000000016,25.057484500000058,32.94400850000007,39.748743000000076,40.38833250000006,41.579706000000016,41.21318250000002,37.349552499999945,41.711908000000115,22.042054049999972,,,322.69866307876504,344.72580917203845,395.99812428136863,315.014734496901,315.01490149211173,316.95364143984546,322.6996647282428,322.69982270197966,288.631585876501,322.69996510828054,,,0.17067803057973652,0.3189901021085922,0.12713990663656766,0.08955636670294814,0.06979599209078019,0.0809251816027652,0.09173508209143326,0.1652463537300994,0.12148116546632425,-0.018111997014311043,,,0.165445740246051,0.30719790508270967,0.10185736806010921,0.08569111369269854,0.06963115285200507,0.07795765501156972,0.0968936568458798,0.16094217859002508,0.11425734610831502,0.10990122320774812,,
