,X,Y,ELA,beta,cmb
77297,522490,8747290,690.646240234375,0.0046870219897730755,0.0865030288696289
77298,522490,8748290,690.646240234375,0.004864625169023792,-0.6319971084594727
77299,522490,8749290,690.646240234375,0.004842333209495216,-0.9449939727783203
77304,522490,8754290,690.646240234375,0.005223368673016869,0.06631278991699219
77362,522490,8812290,555.737060546875,0.0031998320718715717,-0.07964515686035156
77363,522490,8813290,555.737060546875,0.002943038058030205,0.15940475463867188
77364,522490,8814290,555.737060546875,0.002741662676371648,0.501495361328125
77365,522490,8815290,555.737060546875,0.0026797855085316175,0.8696327209472656
77374,522490,8824290,525.6835327148438,0.004088363016637909,-0.6979169845581055
77380,522490,8830290,525.6835327148438,0.004550841511032892,-0.6772174835205078
77385,522490,8835290,480.6209411621094,0.004437150703376398,0.1888294219970703
77389,522490,8839290,480.6209411621094,0.004068563969373958,-0.021188735961914062
77390,522490,8840290,480.6209411621094,0.004028398402901722,-0.23425054550170898
77391,522490,8841290,480.6209411621094,0.004004388057936017,-0.3697946071624756
77392,522490,8842290,463.4301452636719,0.003976349201318421,-0.30088329315185547
77393,522490,8843290,463.4301452636719,0.00396170177373681,-0.1947793960571289
77394,522490,8844290,463.4301452636719,0.003934878513633052,-0.3025808334350586
77401,522490,8851290,497.6317443847656,0.004433833865076335,-0.7409420013427734
77402,522490,8852290,493.6551818847656,0.004698431875776266,-0.29288578033447266
77403,522490,8853290,493.6551818847656,0.004544026701335822,-0.14682388305664062
77404,522490,8854290,493.6551818847656,0.004512397802088724,-0.28188610076904297
77405,522490,8855290,505.2249755859375,0.004549602882974946,-0.3491482734680176
77406,522490,8856290,505.2249755859375,0.004728652085261313,-0.8529653549194336
77629,523490,8529290,469.5716857910156,0.00572201817119874,-0.13404464721679688
77634,523490,8534290,423.7395324707031,0.004863052806496554,-0.7836818695068359
77636,523490,8536290,423.7395324707031,0.005054256366965528,-1.1066551208496094
77637,523490,8537290,423.7395324707031,0.005069084280880618,-1.410858154296875
77638,523490,8538290,423.7395324707031,0.005054095789337621,-1.7625274658203125
77654,523490,8554290,425.6261901855469,0.007090842897091954,-2.4403076171875
77655,523490,8555290,428.5338439941406,0.006844842065189126,-1.8578414916992188
77656,523490,8556290,428.5338439941406,0.0064275056487194645,-2.3198699951171875
77657,523490,8557290,428.5338439941406,0.006428407598417568,-2.4874954223632812
77658,523490,8558290,428.5338439941406,0.006210662168479272,-2.2991790771484375
77659,523490,8559290,428.5338439941406,0.0060738098140266554,-1.6901702880859375
77660,523490,8560290,428.5338439941406,0.0060993657142454855,-1.3567085266113281
77661,523490,8561290,522.8907470703125,0.006224666000005269,-1.2185783386230469
77662,523490,8562290,522.8907470703125,0.0062201925692718,-1.0579261779785156
